time,ecg
1713644564290971791,"[58, 54, 51, 54, 56, 75, 63, 11, 14, 54, 127, 449, 1008, 1258, 660, -214, -235, 157, 58, -103, 7, 39, -18, 7, 23, 7, 25, 49, 49, 61, 70, 77, 115, 138, 138, 155, 178, 190, 211, 284, 336, 319, 329, 383, 376, 319, 296, 263, 171, 79, 44, 18, -21, -49, -70, -70, -56, -49, -42, -54, -54, -23, -11, 4, 18, -7, 11, 35, 2, 2, 4, -11, 7]"
1713644564852131692,"[21, 7, -16, -30, -14, -32, -63, -37, -21, -35, -28, -25, -44, -44, -47, -77, -84, -28, -7, -44, -37, -2, 4, -4, -2, 18, 25, 9, 9, 32, 49, 54, 61, 63, 51, 61, 77, 79, 72, 72, 79, 87, 91, 91, 89, 94, 98, 79, 84, 124, 136, 115, 105, 105, 91, 87, 96, 87, 77, 75, 101, 124, 98, 65, 110, 352, 837, 1246, 985, 96, -293, 65, 145]"
1713644565413261071,"[-44, 25, 89, 18, 18, 42, 16, 7, 25, 37, 47, 68, 89, 77, 70, 96, 124, 143, 169, 199, 228, 263, 298, 326, 343, 343, 329, 296, 242, 171, 96, 32, -14, -39, -51, -54, -54, -65, -75, -65, -47, -42, -49, -51, -47, -32, -25, -25, -37, -44, -47, -47, -37, -32, -32, -35, -35, -23, -14, -16, -18, -18, -18, -11, -14, -4, 16, 9, 0, 0, -16, -44, -44]"
1713644565974420968,"[-28, -25, -18, -7, -4, -7, 2, 7, 11, 16, 4, -14, -11, -4, 0, 18, 32, 30, 32, 37, 42, 49, 51, 56, 58, 65, 89, 108, 96, 68, 51, 47, 49, 51, 51, 56, 63, 65, 68, 68, 54, 112, 435, 976, 1260, 750, -141, -261, 138, 82, -82, 21, 54, -2, 25, 54, 37, 37, 54, 70, 65, 39, 54, 65, 54, 103, 112, 94, 176, 244, 230, 254, 293]"
1713644566535550347,"[312, 350, 369, 338, 291, 218, 127, 47, -11, -44, -65, -87, -91, -84, -84, -75, -63, -65, -63, -56, -51, -37, -23, -23, -30, -25, -9, 11, 18, 16, 16, 21, 28, 37, 42, 39, 32, 21, 25, 28, 23, 25, 16, 2, 18, 25, 0, -32, -35, 2, 11, -23, -28, -2, -2, -7, -4, -32, -56, -49, -54, -58, -32, -11, -37, -32, 21, 28, -9, 25, 291, 801, 1112]"
1713644567096705161,"[689, -155, -355, 75, 117, -143, -122, 16, 32, -2, 18, 51, 32, 30, 54, 58, 51, 72, 115, 119, 143, 211, 211, 202, 265, 317, 338, 366, 383, 378, 388, 385, 312, 211, 131, 49, -7, -21, -30, -56, -68, -70, -65, -56, -49, -54, -51, -44, -44, -51, -49, -35, -37, -35, -9, -2, -4, 11, 21, 11, 18, 35, 35, 30, 32, 32, 35, 47, 49, 39, 42, 54, 54]"
1713644567657839623,"[54, 51, 42, 39, 44, 49, 63, 61, 42, 37, 51, 72, 91, 98, 77, 56, 49, 51, 58, 58, 54, 56, 63, 68, 72, 61, 58, 216, 670, 1164, 1093, 265, -343, -87, 108, -103, -115, -16, -61, -72, -28, -25, -42, -47, -39, -25, -14, 2, 21, 32, 49, 77, 101, 124, 162, 197, 232, 268, 293, 312, 324, 303, 258, 197, 115, 39, -18, -58, -75, -84, -87, -82, -79]"
1713644568218999524,"[-70, -58, -49, -42, -39, -47, -49, -32, -18, -18, -11, -2, 2, 14, 23, 23, 25, 30, 35, 42, 42, 42, 42, 42, 42, 35, 28, 35, 39, 37, 44, 56, 56, 56, 56, 44, 28, 35, 47, 42, 39, 49, 61, 63, 65, 68, 65, 70, 89, 112, 119, 110, 94, 79, 72, 77, 70, 51, 47, 58, 65, 68, 72, 54, 56, 277, 809, 1291, 1079, 157, -324, 25, 148]"
1713644568780128903,"[-68, -25, 61, 2, 7, 58, 54, 47, 42, 28, 39, 54, 61, 68, 70, 68, 72, 84, 108, 129, 157, 192, 228, 254, 275, 279, 254, 195, 112, 30, -21, -68, -115, -129, -124, -122, -115, -112, -110, -94, -75, -63, -54, -49, -44, -32, -18, -16, -23, -30, -21, -4, 2, 7, 16, 16, 11, 23, 32, 35, 37, 42, 42, 44, 54, 63, 63, 58, 58, 65, 72, 75, 79]"
1713644569341288800,"[75, 70, 79, 89, 89, 87, 79, 63, 61, 75, 77, 58, 42, 49, 63, 65, 65, 68, 68, 68, 58, 37, 39, 49, 47, 51, 63, 65, 68, 68, 70, 72, 77, 82, 84, 84, 89, 87, 82, 77, 75, 77, 79, 87, 112, 131, 124, 103, 87, 79, 82, 89, 84, 82, 89, 89, 91, 94, 72, 84, 341, 886, 1295, 945, 7, -315, 56, 68, -141, -56, 7, -68, -58]"
